relation,src_node_id,dst_node_id,src_node_index,dst_node_index,jaccard,shared_genes
herb_gene_jaccard,HN1184,HN934,2748,2739,0.6219512224197388,102
herb_gene_jaccard,HN1184,HN3945,2748,2879,0.6181818246841431,102
herb_gene_jaccard,HN1184,HN3780,2748,2871,0.6143791079521179,94
herb_gene_jaccard,HN1184,HN2637,2748,2815,0.6121212244033813,101
herb_gene_jaccard,HN1184,HN7757,2748,3051,0.6081871390342712,104
herb_gene_jaccard,HN1215,HN4066,2749,2883,0.7131147384643555,87
herb_gene_jaccard,HN1215,HN7757,2749,3051,0.6546762585639954,91
herb_gene_jaccard,HN1215,HN3744,2749,2869,0.6511628031730652,84
herb_gene_jaccard,HN1215,HN2598,2749,2812,0.6484375,83
herb_gene_jaccard,HN1215,HN3804,2749,2874,0.641791045665741,86
