id,name
2775,9606.ENSP00000322924
2778,9606.ENSP00000264444
2799,9606.ENSP00000363596
2813,9606.ENSP00000003100
2845,9606.ENSP00000305416
2862,9606.ENSP00000371833
2880,9606.ENSP00000366061
2907,9606.ENSP00000373169
2947,9606.ENSP00000249041
2980,9606.ENSP00000375399
2981,9606.ENSP00000231706
2986,9606.ENSP00000358730
2996,9606.ENSP00000355520
3013,9606.ENSP00000247138
3030,9606.ENSP00000306512
3117,9606.ENSP00000274026
3119,9606.ENSP00000293288
3129,9606.ENSP00000397181
3148,9606.ENSP00000246337
3152,9606.ENSP00000362399
3156,9606.ENSP00000265113
3157,9606.ENSP00000328939
3172,9606.ENSP00000233139
3187,9606.ENSP00000275200
3220,9606.ENSP00000403760
3231,9606.ENSP00000370128
3257,9606.ENSP00000335074
3266,9606.ENSP00000296271
3290,9606.ENSP00000265896
3317,9606.ENSP00000351132
3325,9606.ENSP00000309142
3340,9606.ENSP00000332565
3350,9606.ENSP00000370253
3353,9606.ENSP00000261733
3363,9606.ENSP00000337949
3384,9606.ENSP00000343996
3390,9606.ENSP00000354280
3405,9606.ENSP00000331867
3472,9606.ENSP00000296051
3508,9606.ENSP00000349785
3548,9606.ENSP00000363794
3553,9606.ENSP00000025008
3554,9606.ENSP00000340935
3561,9606.ENSP00000387694
3574,9606.ENSP00000354995
3600,9606.ENSP00000311318
3641,9606.ENSP00000269216
3651,9606.ENSP00000260191
3653,9606.ENSP00000336764
3654,9606.ENSP00000356729
3689,9606.ENSP00000396915
3690,9606.ENSP00000334002
3694,9606.ENSP00000296871
3698,9606.ENSP00000317721
3707,9606.ENSP00000356430
3711,9606.ENSP00000290953
3749,9606.ENSP00000379568
3774,9606.ENSP00000332225
3780,9606.ENSP00000287936
3785,9606.ENSP00000386711
3792,9606.ENSP00000200676
3828,9606.ENSP00000276590
3830,9606.ENSP00000307508
3872,9606.ENSP00000368683
3944,9606.ENSP00000223095
3985,9606.ENSP00000316779
4009,9606.ENSP00000258042
4040,9606.ENSP00000267012
4059,9606.ENSP00000190839
4099,9606.ENSP00000293330
4100,9606.ENSP00000296026
4111,9606.ENSP00000359680
4124,9606.ENSP00000307713
4138,9606.ENSP00000414303
4155,9606.ENSP00000305255
4179,9606.ENSP00000352936
4189,9606.ENSP00000221485
4201,9606.ENSP00000252244
4216,9606.ENSP00000404524
4262,9606.ENSP00000305974
4263,9606.ENSP00000348664
4298,9606.ENSP00000260402
4307,9606.ENSP00000343428
4337,9606.ENSP00000265294
4360,9606.ENSP00000246115
